year,month,year_month,airport,residence_country,traveller_type,counts
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Canadian residents returning from countries other than the United States of America, air",Visitors,475
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Canadian residents returning from the United States of America, air",Excursionists (same-day),2
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Canadian residents returning from the United States of America, air",Tourists (overnight),159
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Canadian residents returning from the United States of America, air",Visitors,161
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Canadian-resident visitors returning to Canada, air",Excursionists (same-day),2
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Canadian-resident visitors returning to Canada, air",Tourists (overnight),634
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Canadian-resident visitors returning to Canada, air",Visitors,636
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Chile,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Chile,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Chile,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",China,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",China,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",China,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Colombia,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Colombia,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Colombia,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Czechia,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Czechia,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Czechia,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Denmark,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Denmark,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Denmark,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Egypt,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Egypt,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Egypt,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Europe,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Europe,Tourists (overnight),1
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Europe,Visitors,1
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Europe - other countries,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Europe - other countries,Tourists (overnight),1
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Europe - other countries,Visitors,1
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Finland,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Finland,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Finland,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",France,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",France,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",France,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Germany,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Germany,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Germany,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Greece,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Greece,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Greece,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Haiti,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Haiti,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Haiti,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Hong Kong,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Hong Kong,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Hong Kong,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Hungary,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Hungary,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Hungary,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",India,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",India,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",India,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Indonesia,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Indonesia,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Indonesia,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","International visitors entering or returning to Canada, air",Excursionists (same-day),2
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","International visitors entering or returning to Canada, air",Tourists (overnight),658
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","International visitors entering or returning to Canada, air",Visitors,660
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Iran,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Iran,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Iran,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Ireland,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Ireland,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Ireland,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Israel,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Israel,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Israel,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Italy,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Italy,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Italy,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Jamaica,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Jamaica,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Jamaica,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Japan,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Japan,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Japan,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Korea, South",Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Korea, South",Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Korea, South",Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Lebanon,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Lebanon,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Lebanon,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Malaysia,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Malaysia,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Malaysia,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Mexico,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Mexico,Tourists (overnight),17
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Mexico,Visitors,17
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Morocco,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Morocco,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Morocco,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Netherlands,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Netherlands,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Netherlands,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",New Zealand,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",New Zealand,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",New Zealand,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Nigeria,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Nigeria,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Nigeria,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Non-resident visitors entering Canada, air",Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Non-resident visitors entering Canada, air",Tourists (overnight),24
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Non-resident visitors entering Canada, air",Visitors,24
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Norway,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Norway,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Norway,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Oceania,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Oceania,Tourists (overnight),1
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Oceania,Visitors,1
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Oceania - other countries,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Oceania - other countries,Tourists (overnight),1
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Oceania - other countries,Visitors,1
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Pakistan,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Pakistan,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Pakistan,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Peru,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Peru,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Peru,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Philippines,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Philippines,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Philippines,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Poland,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Poland,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Poland,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Portugal,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Portugal,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Portugal,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Residents of countries other than the United States of America entering Canada, air",Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Residents of countries other than the United States of America entering Canada, air",Tourists (overnight),19
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","Residents of countries other than the United States of America entering Canada, air",Visitors,19
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Romania,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Romania,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Romania,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Russian Federation,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Russian Federation,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Russian Federation,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Saint Pierre and Miquelon,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Saint Pierre and Miquelon,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Saint Pierre and Miquelon,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Saudi Arabia,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Saudi Arabia,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Saudi Arabia,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Singapore,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Singapore,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Singapore,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","South Africa, Republic of",Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","South Africa, Republic of",Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta","South Africa, Republic of",Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Spain,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Spain,Tourists (overnight),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Spain,Visitors,0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Sweden,Excursionists (same-day),0
2021,Jan,2021-01-01,"Edmonton International Airport, Alberta",Sweden,Tourists (overnight),0
